date,rank,pool,project,chain,tvl,tvl_raw,apy,base_apy,reward_apy,base_apy_7d,il_7d,avg_30d,inception_apy,top_10_pct,total_pool,total_borrowed,avail_liquidity,supply_cap_util,collateral_exposure
2026-06-10,60,BITGETUSDT0,morpho blue,Arbitrum,$9.12m,9117923,4.06189,4.06189,0,,,2.6468,,,9117923,,,,
2026-06-10,61,PUSDC,morpho blue,Base,$27.91m,27906772,3.99868,3.99868,0,,,4.35832,,,27906772,,,,
2026-06-10,62,GTUSDCP,morpho blue,Base,$442.43m,442425231.2035239,4.0007,4.0007,0,,,4.36045,,,442425231.2035239,,169081921.34,0.44,"{""cbETH"":0.86,""cbBTC"":94.36,""wstETH"":0.1,""WETH"":4.69}"
2026-06-10,63,STEAKUSDC,morpho blue,Base,$333.86m,333864341.90569353,3.7976,3.7976,0,,,4.37989,,,333864341.90569353,,168820628.6,0.03,"{""cbETH"":0.26,""wstETH"":0.03,""WETH"":5.81,""cbBTC"":93.9}"
2026-06-10,64,GTUSDCP,morpho blue,Base,$442.43m,442425231.2035239,4.0007,4.0007,0,,,4.38183,,,442425231.2035239,,169081921.34,0.44,"{""cbETH"":0.86,""cbBTC"":94.36,""wstETH"":0.1,""WETH"":4.69}"
2026-06-10,65,STEAKUSDC,morpho blue,Base,$333.86m,333864341.90569353,3.7976,3.7976,0,,,4.35965,,,333864341.90569353,,168820628.6,0.03,"{""cbETH"":0.26,""wstETH"":0.03,""WETH"":5.81,""cbBTC"":93.9}"
2026-06-10,66,GTUSDCC,morpho blue,Arbitrum,$3.27m,3270404,3.9216,3.9216,0,,,4.1545,,,3270404,,,,
2026-06-10,67,RWAUSDI,multipli.fi,Base,$123.82m,123817261,3.888,3.888,,,,3.888,,,123817261,,,,
2026-06-10,68,EDGEUSDC,morpho blue,Base,$643.4k,643381.179805398,3.9151,3.9151,0,,,6.40743,,,643381.179805398,,199076.62,1.74,"{""cbBTC"":9.86,""wstETH"":12.41,""mBASIS"":1.97,""uniBTC"":75.76}"
2026-06-10,69,USDC,fusion by ipor,Base,$850.8k,850834,3.85535,3.85535,0,,,1.30756,,,850834,,,,
2026-06-10,70,FRUSDC,morpho blue,Base,$23.87m,23868722,3.84678,3.84678,0,,,4.37719,,,23868722,,,,
2026-06-10,71,USDC,yo protocol,Base,$11.95m,11948316,3.79163,3.79163,,,,4.1349,,,11948316,,,,
2026-06-10,72,USDC,yo protocol,Arbitrum,$568.5k,568514,3.79163,3.79163,,,,4.13318,,,568514,,,,
2026-06-10,73,HYPERUSDCA,morpho blue,Arbitrum,$709.6k,709612,3.7504,3.7504,0,,,4.32401,,,709612,,,,
2026-06-10,74,AAVEUSDC-AAVEGHO,balancer v3,Base,$517.3k,517278,3.74539,3.74539,0,,,4.9554,,,517278,,,,
2026-06-10,75,USDC,yearn finance,Base,$963.4k,963379,3.72209,3.72209,0,,,2.13609,,,963379,,,,
2026-06-10,76,BITGETUSDC,morpho blue,Arbitrum,$7.61m,7607612,3.67486,3.67486,0,,,3.69881,,,7607612,,,,
2026-06-10,77,USDC,termmax,Base,$1.25m,1246905,3.63455,3.63455,,,,4.11484,,,1246905,,,,
2026-06-10,78,SUSDS,sky lending,Arbitrum,$359.37m,359365918,3.6,3.6,,,,3.62525,,,359365918,,,,
2026-06-10,79,USDS,spark savings,Arbitrum,$359.37m,359365918,3.6,3.6,,,,3.62503,,,359365918,,,,
2026-06-10,80,USDS,spark savings,Base,$222.87m,222873217,3.6,3.6,,,,3.62503,,,222873217,,,,
2026-06-10,81,GTUSDCC,morpho blue,Base,$1.92m,1915198.1919305695,3.6288,3.6288,0,,,3.92846,,,1915198.1919305695,,1857392.38,0,"{""wstETH"":2,""cbETH"":25.06,""WETH"":0,""cbBTC"":70.08,""weETH"":0.72,""LBTC"":2.14}"
2026-06-10,82,SPARKUSDC,morpho blue,Base,$7.77m,7774309.987150896,3.5918,3.5918,0,,,3.93014,,,7774309.987150896,,7774309.99,0.39,"{""cbBTC"":0.51,""WETH"":99.49}"
2026-06-10,83,USDC,dolomite,Arbitrum,$1.74m,1735021,3.58395,3.58395,,,,4.17849,,,1735021,,,,
2026-06-10,84,USDC,centrifuge protocol,Base,$2.14m,2141337,3.56727,3.56727,,3.56727,,3.74043,,,2141337,,,,
2026-06-10,85,USDY,ondo yield assets,Arbitrum,$5.60m,5604050,3.55,3.55,,3.55,,3.55,,,5604050,,,,
2026-06-10,86,BUIDL,blackrock buidl,Polygon,$14.18m,14183924,3.50775,3.50775,,,,3.5251,,,14183924,,,,
2026-06-10,87,USDC,lazy summer protocol,Base,$1.35m,1345913,3.39312,2.6791,0.71402,3.02467,,3.8527,,,1345913,,,,
2026-06-10,88,EURE-AAVEUSDC,balancer v3,Arbitrum,$1.18m,1182418,3.26955,3.26955,0,,,3.6552,,,1182418,,,,
2026-06-10,89,CSUSDC,morpho blue,Base,$2.33m,2330468.041414383,3.2403,3.2403,0,,,5.07716,,,2330468.041414383,,1731401.28,0,"{""yoUSD"":32.5,""cbETH"":7.09,""WETH"":7.24,""superOETHb"":0.17,""cbBTC"":50.89}"
2026-06-10,90,STEAKUSDC,morpho blue,Base,$333.86m,333864341.90569353,3.7976,3.7976,0.25,,,3.56105,,,333864341.90569353,,168820628.6,0.03,"{""cbETH"":0.26,""wstETH"":0.03,""WETH"":5.81,""cbBTC"":93.9}"
2026-06-10,91,GTUSDCP,morpho blue,Arbitrum,$1.00m,1002987,3.22952,3.22952,0,,,4.08562,,,1002987,,,,
2026-06-10,92,USDC,compound v3,Base,$946.0k,945960,3.20823,3.20823,0,,,4.31304,,,945960,,,,
2026-06-10,93,BUIDL,blackrock buidl,Arbitrum,$25.56m,25559000,3.19784,3.19784,,,,3.21541,,,25559000,,,,
2026-06-10,94,USDC,aave v3,Base,$28.16m,28161643,3.2209,3.2209,,,,3.12836,,,28161643,,28056617.555255,83.93,
2026-06-10,95,GAMISUSDC,gami labs,Base,$2.77m,2770869,3.10191,3.10191,,2.05131,,2.94075,,,2770869,,,,
2026-06-10,96,USDC,aave v3,Polygon,$11.55m,11550218,2.92209,2.92209,,,,3.15783,,,11550218,,,,
2026-06-10,97,USDC,aave v3,Polygon,$714.9k,714923,2.8783,2.8783,,,,2.92722,,,714923,,,,
2026-06-10,98,USDC,yearn finance,Base,$661.9k,661932,2.85408,2.85408,0,,,2.31542,,,661932,,,,
2026-06-10,99,USDT0,aave v3,Polygon,$12.05m,12047064,2.83533,2.83533,,,,2.90805,,,12047064,,,,
2026-06-10,100,USDC,compound v3,Arbitrum,$3.73m,3728563,2.74276,2.74276,0,,,2.60261,,,3728563,,,,
2026-06-10,101,USDC,Revert Lend,Base,$2.25m,2251993.482683,,,,,,,,,2251993.482683,,961183.212016,,
2026-06-10,102,baseUSD,Tokemak,Base,$6.29m,6286843.680956,,,,,,,,,6286843.680956,,,,
2026-06-10,103,ottoUSD,Tokemak,Base,$497,496.523944,,,,,,,,,496.523944,,,,
2026-06-10,104,40 Acres,Harvest Finance,Base,$7.67m,7669220.998784,7.678998900390477,7.678998900390477,,,,,,,7669220.998784,,,,
2026-06-10,105,USDC,AlphaGrowth,Base,$677.0k,677017.787272,4.133704754551593,4.133704754551593,,,,,,,677017.787272,,257300.430062,,
2026-06-10,106,yoVaultUSD,Yo,Base,$11.95m,11949342.842927,1.2221746796201804,1.2221746796201804,,,,,,,11949342.842927,,,,
2026-06-10,107,ymvOG-USDC,Morpho,Base,$2.12m,2115853.326874611,4.5549,4.5549,,,,,,,2115853.326874611,,2115853.33,0.18,"{""YFI"":0.22,""cbLTC"":0.84,""cbXRP"":88.04,""superOETHb"":0.46,""cbDOGE"":5.53,""cbBTC"":4.9}"
2026-06-10,108,CSBORUSDC,Morpho,Base,$539,539.1133975154967,3.9993,3.9993,,,,,,,539.1133975154967,,539.11,0,"{""cbBTC"":43.04,""WETH"":56.96}"
2026-06-11,1,USDC-USDT,aerodrome slipstream,Base,$1.25m,1246131,39.35944,37.59263,1.76681,25.37429,,21.82706,,,1246131,,,,
2026-06-11,2,EURC-USDC,aerodrome slipstream,Base,$2.85m,2850813,33.60721,28.37372,5.23349,23.01354,,26.35525,,,2850813,,,,
2026-06-11,3,USDC,harvest finance,Base,$1.85m,1848874,23.53,23.53,,,,9.14225,,,1848874,,,,
2026-06-11,4,USDC,gains network,Arbitrum,$6.54m,6535188,17.36954,17.36954,,,,8.99087,,,6535188,,,,
2026-06-11,5,USDC,sprinter,Base,$2.96m,2963259,16.65825,16.65825,,,,16.65825,,,2963259,,,,
2026-06-11,6,ZVUSDC,zircuit finance,Base,$1.50m,1504469,12.95435,12.95435,,,,8.75038,,,1504469,,,,
2026-06-11,7,APXUSD,pendle,Base,$3.29m,3286625,12.46965,12.46965,,,,13.15687,,,3286625,,,,
2026-06-11,8,ALUSD-USDC,curve dex,Arbitrum,$631.6k,631642,11.99812,0.04,11.95812,,,8.09901,,,631642,,,,
2026-06-11,9,MSUSD-FRXUSD,aerodrome v1,Base,$566.1k,566114,11.11348,11.11348,11.11348,,,11.61256,,,566114,,,,
2026-06-11,10,SUSDAI,pendle,Arbitrum,$8.22m,8221579,10.3058,10.3058,,,,9.74668,,,8221579,,,,
2026-06-11,11,MIM-USDC,beefy,Arbitrum,$1.29m,1292665,10.259,10.259,,,,11.81198,,,1292665,,,,
2026-06-11,12,SUSDAI,pendle,Arbitrum,$11.06m,11056659,10.0166,10.0166,,,,9.62245,,,11056659,,,,
2026-06-11,13,USDC,yieldseeker,Base,$1.97m,1968001,9.11115,9.11115,,,,9.19668,,,1968001,,,,
2026-06-11,14,USDC,avantis,Base,$35.11m,35108333,9.03577,9.03577,,,,10.38435,,,35108333,,35108332.758877,,
2026-06-11,15,USDT,zerobase cedefi,Arbitrum,$7.62m,7616453,9,7,2,,,9,,,7616453,,,,
2026-06-11,16,USDC,zerobase cedefi,Arbitrum,$786.4k,786363,9,7,2,,,9,,,786363,,,,
2026-06-11,17,SUSDAI,pendle,Arbitrum,$11.06m,11056659,8.97854,8.48218,0.49636,,,8.11137,,,11056659,,,,
2026-06-11,18,SUSDAI,pendle,Arbitrum,$8.22m,8221579,8.68565,8.55752,0.12813,,,7.97975,,,8221579,,,,
2026-06-11,19,MSUSD-USDC,extra finance leverage farming,Base,$969.6k,969585,8.56974,8.56974,,,,6.99006,,,969585,,,,
2026-06-11,20,MIM-USDT0,beefy,Arbitrum,$1.01m,1006125,8.53976,8.53976,,,,10.04895,,,1006125,,,,
2026-06-11,21,MSUSD-USDC,aerodrome v1,Base,$7.57m,7573057,8.35346,8.35346,8.35346,,,7.73666,,,7573057,,,,
2026-06-11,22,USDC,autofinance,Base,$6.30m,6302164,8.34472,5.6575,2.68722,,,8.17193,,,6302164,,,,
2026-06-11,23,USDC,fluid lending,Arbitrum,$36.22m,36222900,8,8,,,,5.73648,,,36222900,,,,
2026-06-11,24,SUSDAI,usd ai,Arbitrum,$289.88m,289880010,7.95,7.95,,,,7.31528,,,289880010,,,,
2026-06-11,25,USDC,autofinance,Arbitrum,$825.4k,825371,7.92865,5.913,2.01565,,,7.66702,,,825371,,,,
2026-06-11,26,MSUSD-USDC,beefy,Base,$649.7k,649671,7.83138,7.83138,,,,7.22633,,,649671,,,,
2026-06-11,27,USDC,deltaprime,Arbitrum,$665.5k,665500,7.61676,7.61676,,,,8.24058,,,665500,,,,
2026-06-11,28,USDC-USDT,uniswap v3,Arbitrum,$2.44m,2439009,7.59705,7.59705,,6.6433,,4.98933,,,2439009,,,,
2026-06-11,29,USDAI,pendle,Arbitrum,$35.30m,35301396,7.48636,7.48636,,,,6.93736,,,35301396,,,,
2026-06-11,30,USDC,extra finance leverage farming,Base,$3.40m,3396623,6.85409,6.85409,,,,6.39259,,,3396623,,,,
2026-06-11,31,USDC,euler v2,Base,$1.11m,1106705,6.85319,0,6.85319,,,3.17155,,,1106705,,,,
2026-06-11,32,SUPERUSDC,superform,Base,$2.71m,2709756,6.39792,3.96668,2.43124,,,9.0841,,,2709756,,,,
2026-06-11,33,USDC,harvest finance,Base,$561.5k,561474,6.15,6.15,,,,5.74343,,,561474,,,,
2026-06-11,34,GHO,fluid lending,Arbitrum,$2.59m,2591352,5.79,5.79,,,,6.61011,,,2591352,,,,
2026-06-11,35,USDC,gains network,Base,$2.13m,2133263,5.65113,5.65113,,,,3.87604,,,2133263,,,,
2026-06-11,36,USDC,ample,Base,$4.27m,4269532,5.64423,5.64423,,,,4.86488,,,4269532,,,,
2026-06-11,37,MSUSD-USDC,aerodrome slipstream,Base,$20.40m,20403750,5.61358,3.92874,1.68484,5.29048,,4.86431,,,20403750,,,,
2026-06-11,38,DTUSDC,lagoon,Base,$649.4k,649368,5.51246,5.51246,,,,5.82301,,,649368,,,,
2026-06-11,39,BBQUSDC,morpho blue,Arbitrum,$3.93m,3925113.5992036425,4.6563,4.6563,0,,,4.3813,,,3925113.5992036425,,2661637.27,0,"{""cbXRP"":34.95,""cbETH"":6.13,""cbLTC"":9.77,""LBTC"":0.02,""deSPXA"":0.41,""cbDOGE"":11.1,""cbADA"":3.91,""PT-USDai-18JUN2026-(ARB)"":11.77,""SOL"":21.3,""weETH"":0,""cUSDO"":0,""JitoSOL"":0,""wsrUSD"":0,""AERO"":0.65}"
2026-06-11,40,USDC,harvest finance,Base,$920.4k,920354,5.3,5.3,,,,5.12785,,,920354,,,,
2026-06-11,41,USDC,harmonix finance,Arbitrum,$630.6k,630586,5.29253,5.29253,0,,,5.57767,,,630586,,,,
2026-06-11,42,MWUSDC,morpho blue,Base,$77.1k,77138.12453583282,5.4188,5.4188,0.90358,,,5.38921,,,77138.12453583282,,18753.28,3.67,"{""stkWELL"":84.71,""MAMO"":0,""WELL"":15.28}"
2026-06-11,43,USDC,moonwell lending,Base,$1.66m,1657242,5.15083,4.0781,1.07273,,,6.60286,,,1657242,,,,
2026-06-11,44,USDC,fusion by ipor,Base,$920.4k,920390,4.89653,4.89653,0,,,5.15398,,,920390,,,,
2026-06-11,45,APXUSD,pendle,Base,$3.29m,3286625,4.88101,4.64183,0.23918,,,6.3083,,,3286625,,,,
2026-06-11,46,USDC,fluid lending,Base,$9.23m,9234552,4.88,4.88,,,,5.39069,,,9234552,,1.89873,,
2026-06-11,47,SUSDAI-USDC,curve dex,Arbitrum,$1.80m,1800892,4.85,4.85,0,,,4.18663,,,1800892,,,,
2026-06-11,48,BBQUSDC,morpho blue,Base,$3.93m,3925113.5992036425,4.6563,4.6563,0,,,5.63052,,,3925113.5992036425,,2661637.27,0,"{""cbXRP"":34.95,""cbETH"":6.13,""cbLTC"":9.77,""LBTC"":0.02,""deSPXA"":0.41,""cbDOGE"":11.1,""cbADA"":3.91,""PT-USDai-18JUN2026-(ARB)"":11.77,""SOL"":21.3,""weETH"":0,""cUSDO"":0,""JitoSOL"":0,""wsrUSD"":0,""AERO"":0.65}"
2026-06-11,49,BBQUSDC,morpho blue,Base,$3.93m,3925113.5992036425,4.6563,4.6563,0,,,5.62528,,,3925113.5992036425,,2661637.27,0,"{""cbXRP"":34.95,""cbETH"":6.13,""cbLTC"":9.77,""LBTC"":0.02,""deSPXA"":0.41,""cbDOGE"":11.1,""cbADA"":3.91,""PT-USDai-18JUN2026-(ARB)"":11.77,""SOL"":21.3,""weETH"":0,""cUSDO"":0,""JitoSOL"":0,""wsrUSD"":0,""AERO"":0.65}"
2026-06-11,50,GTUSDCF,morpho blue,Base,$151.6k,151631.37689867764,4.0616,4.0616,0,,,5.29856,,,151631.37689867764,,151631.38,0,"{""SOL"":0.04,""cbETH"":98.35,""cbXRP"":1.61,""Unknown"":0}"
2026-06-11,51,GTUSDCC,morpho blue,Arbitrum,$3.23m,3234985,4.64328,4.64328,0,,,4.12594,,,3234985,,,,
2026-06-11,52,USDC,arcadia v2,Base,$715.9k,715888,4.50266,4.50266,,,,7.1885,,,715888,,,,
2026-06-11,53,USDC,centrifuge protocol,Base,$50.00m,50000513,4.49691,4.49691,,4.49691,,3.77857,,,50000513,,,,
2026-06-11,54,USDC,centrifuge protocol,Base,$2.14m,2141631,4.49406,4.49406,,4.49406,,3.77534,,,2141631,,,,
2026-06-11,55,HYPERUSDCA,morpho blue,Arbitrum,$675.9k,675877,4.41878,4.41878,0,,,4.3005,,,675877,,,,
2026-06-11,56,USDC,yearn finance,Base,$1.72m,1720493,4.37649,4.37649,0,,,57.22644,,,1720493,,,,
2026-06-11,57,GTUSDA,gauntlet,Base,$69.31m,69310495,4.3673,4.3673,,4.93413,,4.28691,,,69310495,,,,
2026-06-11,58,YCSUSDC,morpho blue,Base,$533.5k,533450.6397332794,4.3198,4.3198,0,,,5.14189,,,533450.6397332794,,472254.79,0,"{""cbLTC"":12.29,""cbADA"":28.68,""cbXRP"":22.4,""mBASIS"":0.86,""cbBTC"":0.58,""cbETH"":0.38,""cbDOGE"":34.8}"
2026-06-11,59,USDY,toros,Base,$881.8k,881797,4.36,4.36,,,,3.67842,,,881797,,,,
2026-06-11,60,USDT,folks finance xchain,Polygon,$1.09m,1091048,4.293,4.293,0,,,4.47828,,,1091048,,,,
2026-06-11,61,USDC,beefy,Base,$2.02m,2024130,4.28202,4.28202,,,,5.03723,,,2024130,,,,
2026-06-11,62,GTUSDCP,morpho blue,Arbitrum,$1.16m,1162944,4.19845,4.19845,0,,,4.10611,,,1162944,,,,
2026-06-11,63,USDC,mortgagefi,Base,$613.4k,613387,4.08,4.08,,,,5.02594,,,613387,,,,
2026-06-11,64,USDC,compound v3,Base,$827.8k,827796,4.01244,4.01244,0,,,4.27905,,,827796,,,,
2026-06-11,65,PUSDC,morpho blue,Base,$28.10m,28097576,4.0026,4.0026,0,,,4.33517,,,28097576,,,,
2026-06-11,66,GTUSDCP,morpho blue,Base,$442.52m,442520353.338491,4.0045,4.0045,0,,,4.33746,,,442520353.338491,,166773541.16,0.44,"{""WETH"":4.68,""cbETH"":0.86,""cbBTC"":94.36,""wstETH"":0.1}"
2026-06-11,67,STEAKUSDC,morpho blue,Base,$322.03m,322028192.16731393,3.8005,3.8005,0,,,4.3597,,,322028192.16731393,,166537926.76,0.03,"{""cbETH"":0.27,""cbBTC"":93.68,""WETH"":6.02,""wstETH"":0.03}"
2026-06-11,68,GTUSDCP,morpho blue,Base,$442.52m,442520353.338491,4.0045,4.0045,0,,,4.3617,,,442520353.338491,,166773541.16,0.44,"{""WETH"":4.68,""cbETH"":0.86,""cbBTC"":94.36,""wstETH"":0.1}"
2026-06-11,69,EDGEUSDC,morpho blue,Base,$643.3k,643341.7777854902,3.9187,3.9187,0,,,6.30066,,,643341.7777854902,,199559.52,1.74,"{""cbBTC"":9.86,""wstETH"":12.41,""mBASIS"":1.97,""uniBTC"":75.76}"
2026-06-11,70,RWAUSDI,multipli.fi,Base,$123.82m,123817261,3.888,3.888,,,,3.888,,,123817261,,,,
2026-06-11,71,USDC,fusion by ipor,Base,$850.9k,850894,3.85509,3.85509,0,,,1.38495,,,850894,,,,
2026-06-11,72,FRUSDC,morpho blue,Base,$23.87m,23868722,3.84678,3.84678,0,,,4.36613,,,23868722,,,,
2026-06-11,73,STEAKUSDC,morpho blue,Base,$322.03m,322028192.16731393,3.8005,3.8005,0,,,4.33207,,,322028192.16731393,,166537926.76,0.03,"{""cbETH"":0.27,""cbBTC"":93.68,""WETH"":6.02,""wstETH"":0.03}"
2026-06-11,74,USDC,yearn finance,Base,$963.4k,963370,3.7964,3.7964,0,,,2.20707,,,963370,,,,
2026-06-11,75,USDC,yo protocol,Base,$12.30m,12296283,3.79401,3.79401,,,,4.12841,,,12296283,,,,
2026-06-11,76,USDC,yo protocol,Arbitrum,$538.1k,538108,3.79401,3.79401,,,,4.1271,,,538108,,,,
2026-06-11,77,USDC,termmax,Base,$1.25m,1246810,3.63491,3.63491,,,,4.08964,,,1246810,,,,
2026-06-11,78,BITGETUSDC,morpho blue,Arbitrum,$7.19m,7190381,3.63393,3.63393,0,,,3.68447,,,7190381,,,,
2026-06-11,79,BITGETUSDT0,morpho blue,Arbitrum,$8.80m,8801315,3.6183,3.6183,0,,,2.68728,,,8801315,,,,
2026-06-11,80,GTUSDCC,morpho blue,Base,$1.92m,1920193.6945075165,3.6002,3.6002,0,,,3.9088,,,1920193.6945075165,,1871970.69,0,"{""wstETH"":1.99,""cbETH"":25,""WETH"":0,""cbBTC"":70.16,""weETH"":0.72,""LBTC"":2.14}"
2026-06-11,81,SUSDS,sky lending,Arbitrum,$359.44m,359441947,3.6,3.6,,,,3.62374,,,359441947,,,,
2026-06-11,82,USDS,spark savings,Arbitrum,$359.44m,359441947,3.6,3.6,,,,3.6235,,,359441947,,,,
2026-06-11,83,USDS,spark savings,Base,$222.92m,222920370,3.6,3.6,,,,3.6235,,,222920370,,,,
2026-06-11,84,SPARKUSDC,morpho blue,Base,$7.80m,7797026.178372012,3.6025,3.6025,0,,,3.9109,,,7797026.178372012,,7797026.18,0.39,"{""cbBTC"":1.23,""WETH"":98.77}"
2026-06-11,85,USDY,ondo yield assets,Arbitrum,$5.60m,5604586,3.55,3.55,,3.55,,3.55,,,5604586,,,,
2026-06-11,86,USDC,lazy summer protocol,Base,$1.15m,1145366,3.53347,2.69775,0.83571,2.97911,,3.86117,,,1145366,,,,
2026-06-11,87,BUIDL,blackrock buidl,Polygon,$14.19m,14185264,3.49237,3.49237,,,,3.52508,,,14185264,,,,
2026-06-11,88,USDC,dolomite,Arbitrum,$1.83m,1832764,3.40229,3.40229,,,,4.13754,,,1832764,,,,
2026-06-11,89,CSUSDC,morpho blue,Base,$2.33m,2332291.873479407,3.2099,3.2099,0,,,5.04,,,2332291.873479407,,1733251.14,0,"{""cbETH"":7.08,""superOETHb"":0.17,""yoUSD"":32.47,""WETH"":7.24,""cbBTC"":50.93}"
2026-06-11,90,STEAKUSDC,morpho blue,Base,$322.03m,322028192.16731393,3.8005,3.8005,0.19719,,,3.52058,,,322028192.16731393,,166537926.76,0.03,"{""cbETH"":0.27,""cbBTC"":93.68,""WETH"":6.02,""wstETH"":0.03}"
2026-06-11,91,BUIDL,blackrock buidl,Arbitrum,$25.56m,25561205,3.18247,3.18247,,,,3.21539,,,25561205,,,,
2026-06-11,92,USDC,aave v3,Base,$27.80m,27801597,3.2347,3.2347,,,,3.1261,,,27801597,,27770883.290061,84.11,
2026-06-11,93,USDC,yearn finance,Base,$662.4k,662434,2.93056,2.93056,0,,,2.33751,,,662434,,,,
2026-06-11,94,AAVEUSDC-AAVEGHO,balancer v3,Base,$517.2k,517166,2.92494,2.92494,0,,,4.7904,,,517166,,,,
2026-06-11,95,USDC,aave v3,Polygon,$11.55m,11552601,2.92147,2.92147,,,,3.17047,,,11552601,,,,
2026-06-11,96,USDC,aave v3,Polygon,$714.6k,714637,2.87899,2.87899,,,,2.92477,,,714637,,,,
2026-06-11,97,USDT0,aave v3,Polygon,$12.13m,12128199,2.81506,2.81506,,,,2.88658,,,12128199,,,,
2026-06-11,98,USDC,compound v3,Arbitrum,$3.77m,3770336,2.73306,2.73306,0,,,2.60984,,,3770336,,,,
2026-06-11,99,AAVEGHO-USDT-USDC,balancer v3,Arbitrum,$581.1k,581051,2.7202,2.7202,0,,,3.48678,,,581051,,,,
2026-06-11,100,WAARBUSDCN-WAARBUSDT-WAARBGHO,beefy,Arbitrum,$513.5k,513470,2.71931,2.71931,,,,3.47896,,,513470,,,,
2026-06-11,101,USDC,Revert Lend,Base,$2.30m,2298806.505477,3.9066180923450045,3.9066180923450045,,,,,,,2298806.505477,,991873.180765,,
2026-06-11,102,baseUSD,Tokemak,Base,$6.30m,6303614.023505,4.129079199746855,4.129079199746855,,,,,,,6303614.023505,,,,
2026-06-11,103,ottoUSD,Tokemak,Base,$497,496.601472,4.866189612677152,4.866189612677152,,,,,,,496.601472,,,,
2026-06-11,104,40 Acres,Harvest Finance,Base,$7.62m,7618773.174844,7.379471068800525,7.379471068800525,,,,,,,7618773.174844,,,,
2026-06-11,105,USDC,AlphaGrowth,Base,$420.3k,420307.73271199997,86.60828005602667,86.60828005602667,,,,,,,420307.73271199997,,0.143386,,
2026-06-11,106,yoVaultUSD,Yo,Base,$12.27m,12271358.899383,2.8510750585104994,2.8510750585104994,,,,,,,12271358.899383,,,,
2026-06-11,107,ymvOG-USDC,Morpho,Base,$2.14m,2135593.680925038,4.504,4.504,,,,,,,2135593.680925038,,2135593.68,0.19,"{""YFI"":0.22,""cbLTC"":0.83,""cbXRP"":87.22,""superOETHb"":0.46,""cbDOGE"":5.48,""cbBTC"":5.78}"
2026-06-11,108,CSBORUSDC,Morpho,Base,$539,539.0816963449176,4.0049,4.0049,,,,,,,539.0816963449176,,539.08,0,"{""cbBTC"":43.04,""WETH"":56.96}"
2026-06-12,1,USDC-USDT,aerodrome slipstream,Base,$1.25m,1245500,26.92449,25.33862,1.58587,26.32533,,22.54061,,,1245500,,,,
2026-06-12,2,USDC,harvest finance,Base,$1.85m,1850938,23.53,23.53,,,,9.62237,,,1850938,,,,
2026-06-12,3,USDC,gains network,Arbitrum,$6.49m,6491244,16.91361,16.91361,,,,9.38325,,,6491244,,,,
2026-06-12,4,USDC,sprinter,Base,$2.96m,2963259,16.65825,16.65825,,,,16.65825,,,2963259,,,,
2026-06-12,5,USDE-USDC,aerodrome slipstream,Base,$1.00m,1000436,14.04246,14.04246,0,2.46842,,0.53926,,,1000436,,,,
2026-06-12,6,MIM-USDC,beefy,Arbitrum,$1.07m,1073468,13.59565,13.59565,,,,11.69711,,,1073468,,,,
2026-06-12,7,APXUSD,pendle,Base,$3.31m,3309051,13.06777,13.06777,,,,13.05514,,,3309051,,,,
2026-06-12,8,ALUSD-USDC,stake dao,Arbitrum,$629.1k,629069,11.5472,0.04,11.5072,,,8.10241,,,629069,,,,
2026-06-12,9,ALUSD-USDC,curve dex,Arbitrum,$633.3k,633311,11.4445,0.02,11.4245,,,8.11897,,,633311,,,,
2026-06-12,10,SUSDAI,pendle,Arbitrum,$8.21m,8210061,10.64043,10.64043,,,,9.78201,,,8210061,,,,
2026-06-12,11,MSUSD-USDC,aerodrome slipstream,Base,$20.10m,20100941,10.63198,6.9408,3.69119,5.08302,,5.06422,,,20100941,,,,
2026-06-12,12,MIM-USDT0,beefy,Arbitrum,$834.6k,834587,10.29019,10.29019,,,,9.94332,,,834587,,,,
2026-06-12,13,SUSDAI,pendle,Arbitrum,$11.05m,11051216,10.1543,10.1543,,,,9.65198,,,11051216,,,,
2026-06-12,14,GHO,fluid lending,Arbitrum,$3.13m,3131868,9.43,3.66,5.77,,,6.72284,,,3131868,,,,
2026-06-12,15,USDC,avantis,Base,$34.89m,34893466,9.40899,9.40899,,,,10.33995,,,34893466,,34893849.395152,,
2026-06-12,16,USDT,zerobase cedefi,Arbitrum,$7.62m,7617175,9,7,2,,,9,,,7617175,,,,
2026-06-12,17,USDC,zerobase cedefi,Arbitrum,$786.5k,786478,9,7,2,,,9,,,786478,,,,
2026-06-12,18,ZVUSDC,zircuit finance,Base,$1.50m,1504134,8.88988,8.88988,,,,8.74057,,,1504134,,,,
2026-06-12,19,USDC,yieldseeker,Base,$2.02m,2020435,8.79939,8.79939,,,,9.20623,,,2020435,,,,
2026-06-12,20,MSUSD-USDC,extra finance leverage farming,Base,$969.6k,969585,8.56974,8.56974,,,,6.82431,,,969585,,,,
2026-06-12,21,MSUSD-USDC,aerodrome v1,Base,$7.60m,7598293,8.56703,8.56703,8.56703,,,7.72754,,,7598293,,,,
2026-06-12,22,SUSDAI,pendle,Arbitrum,$11.05m,11051216,8.53664,8.03605,0.50059,,,8.1237,,,11051216,,,,
2026-06-12,23,SUSDAI,pendle,Arbitrum,$8.21m,8210061,8.35506,8.22571,0.12934,,,7.97573,,,8210061,,,,
2026-06-12,24,USDC,fluid lending,Arbitrum,$36.62m,36623446,8.27,8.27,,,,5.8269,,,36623446,,,,
